ZIP,nevi,nevi_cluster,score_demo,score_economic,score_residential,score_healthstatus,prop_age_under18,prop_age_65plus,female_led_hh_prop,eng_lim_prop,usentry_2010_prop,forborn_prop,uscitizen_no_prop,disability_prop,single_parent_prop,publictrans_taxi_mcycle_bike_walk_prop,travel_time_work_minute,prop_living_alone,poverty1yr_prop,service_manual_prop,gini_index,unemployment_prop,education_less_hs_prop,vehicle_avail_no_prop,pop_density,group_quarters_prop,occ_room_1_01plus_prop,age_structure_2019,str_units_1att_2plus_mobile_boat_rv_van_prop,str_units_20plus,move1yr_prop,str_vacancy_prop,income1yr_neg_median,CSMOKING_CrudePrev,BINGE_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,STROKE_CrudePrev,COPD_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,CHECKUP_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,DENTAL_CrudePrev,CERVICAL_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,MAMMOUSE_CrudePrev,ACCESS2_CrudePrev,score_demo_age,score_demo_femaleled,score_demo_immigration,score_demo_disability,score_demo_singleparent,score_demo_mobility,score_demo_livealone,score_economic_incomepoverty,score_economic_servicemanual,score_economic_gini,score_economic_employment,score_economic_education,score_economic_vehicleavail,score_residential_popdensity,score_residential_groupquarters,score_residential_occperroom,score_residential_structage,score_residential_structattach,score_residential_move1yr,score_residential_vacancy,score_healthstatus_lifestyle,score_healthstatus_condition,score_healthstatus_preventive,score_healthstatus_lackinsurance,nevi_cluster4,nevi_cluster5
10001,0.409803735190769,3,0.392115667433047,0.437430132720119,0.525406585867319,0.284262554742589,0.0803542527274653,0.120522402287893,0.0191800171508482,0.0460872508437268,0.376942732724147,0.303312253640397,0.180784950029156,0.0838327507679271,0.347085372289977,0.897390051792403,73637.0696960068,0.558976110510915,0.127599569496209,0.106367099893107,0.540521528439784,0.0399277377279813,0.0639451949587439,0.807087684802443,54264.4669103247,0.0355772918319219,0.0482986097462376,49.3578540408855,0.991313137310689,0.868867202710583,0.213916681118077,0.137991282600744,134250.869770151,10.0933163859761,24.9936394449741,14.4936712212689,16.8820093210465,36.2884228365639,18.6768403770787,64.944894608622,4.75192246584048,8.92126363732655,3.70863256011016,1.74741023196695,3.74282385340536,5.79878720474526,24.7493750662006,1.88226353140557,10.4679430145112,7.66924054655227,7.79801398156975,10.1124428672218,6.51124880838895,5.31792183031459,6.45018808136803,5.80756125869861,8.70587331850439,7.21935700237562,2.44901735011587,9.05090032835505,0.192304323390788,0.0666423842966128,0.520476985926827,0.313014243770472,0.426953752967348,0.308225428112895,0.917192553566386,0.171500642391159,0.831935158919237,0.247515432193895,0.138779963463024,0.896125239852347,0.338724359501051,0.23311863520307,0.151846676976194,0.574414639456743,0.991215054555447,0.852666006625575,0.282986223958851,0.591598864295354,0.401645398195815,0.324897640812478,0.298518759133878,0.111988420828185,3,3
10002,0.582028804746055,1,0.490107092313432,0.647089047790591,0.529888832267455,0.661030246612743,0.125713773767865,0.228486108183313,0.0666340824086312,0.277434396286738,0.124304025975571,0.411964801922731,0.154616482904352,0.146463573506472,0.443706548183909,0.850426406740093,81577.8734347991,0.426368992407302,0.259476630421405,0.363701790265257,0.535604660820439,0.0596814535249743,0.319569557766134,0.767405425083617,87171.9823721029,0.0214967913508338,0.0863954579047014,68.5992664108942,0.99191175427505,0.74950061818359,0.0698781831300135,0.0678053297799654,205969.934630465,17.0118365023821,16.0446540747924,31.1189278637379,19.1473249293815,41.6349825034782,29.2803849234791,76.5078987309752,5.7499177874278,9.67911800666133,7.95055862388802,3.88025422656942,7.54611914498925,14.3588768497829,34.428824992622,3.60000210801467,13.4639023567604,15.1580589400902,19.9405181500063,7.74379272554138,13.5771744171339,12.8310236519246,25.863713456066,15.2035688307427,10.0477802605506,20.5116232907009,6.28370178487448,19.7852375732535,0.565228735287406,0.23984013904492,0.52049640323194,0.600305313530181,0.550705267345016,0.303756317813729,0.650417469940829,0.549175523673255,0.808689918807028,0.369970391606776,0.751146769785595,0.851809009712923,0.551742673157971,0.140856776975226,0.295119870503477,0.841656477929086,0.991820430461821,0.406335574563157,0.125791801827396,0.907640893612025,0.68624067785065,0.7400859519209,0.727003337022141,0.490791019657282,1a,1a
10003,0.417603759461422,3,0.326584956489434,0.457812044442721,0.640587393127136,0.245430643786395,0.0671785522333173,0.137283188594382,0.00923969429800069,0.0139656830712736,0.31192969777281,0.199817748279944,0.117209813147881,0.0683739639614155,0.170571067835397,0.876882612784989,90400.6760770558,0.558220195098988,0.0893291972415164,0.102522853661006,0.531220616107041,0.042727066858885,0.0414765712138972,0.770123840976855,100371.721044893,0.152614533801343,0.0348776822619934,70.4388560436763,0.982386257590216,0.733305239033652,0.1620152529663,0.159178026967172,124831.275862069,9.45519787276173,26.9342140250629,12.5571525557976,15.2785918361574,34.7650900964612,16.4839551922152,65.385366750587,4.871964017991,9.05524313315041,3.18496506463749,1.44176402364855,3.37916607733869,4.55488387881531,23.2854685864615,1.63667505869707,10.7023903142768,6.67859749370598,6.98632570507199,10.5357434253353,4.51862747871348,4.33162569658567,3.73567234054546,4.3599085913965,9.94519815563916,3.77832674677839,3.2275128924413,7.83325224180363,0.200921411149671,0.0303622133516356,0.366108860595624,0.242103928295775,0.200875853547508,0.330050603219051,0.91567182526677,0.117052488638516,0.78796368008857,0.264868710869712,0.0849547364228985,0.854844873728556,0.637187776908074,1,0.101373757726611,0.867206333939949,0.982187382064325,0.652816570137891,0.330437856424849,0.550089851596326,0.372951799400615,0.28155290911585,0.258198867118875,0.0690189995102391,3,3
10004,0.29770093836793,3,0.249153735668257,0.279002026803082,0.503682623290826,0.158965367709555,0.130929752066116,0.0315057851239669,0.0190039563760132,0.0116529694964259,0.352770829703353,0.277104304017584,0.139800645832906,0.0282462809917355,0.149930432945669,0.8390081031328,72082.5082644628,0.412753853519171,0.0400041428421085,0.0544201800009457,0.440502314049587,0.0323946127228625,0.00601334861372608,0.79375776194607,35861.3465944545,0.00118260965598483,0.0632841012144359,57.303305785124,0.992324144312225,0.933721580137488,0.213342688105032,0.227776562976387,61341.158677686,7.46611570247934,31.3647933884298,9.07066115702479,13.6588429752066,34.4988429752066,10.8886776859504,49.4495041322314,2.98776859504132,7.94247933884298,1.57768595041322,0.757272727272727,1.78355371900826,2.53380165289256,17.2914876033058,0.957272727272727,9.07694214876033,4.48330578512397,3.94900826446281,13.4672101518192,1.50793388429752,1.20661157024793,0.441022817497839,2.94650253908195,10.0689256198347,3.66326259789227,1.01580542323811,6.32652892561984,0.0992523709985557,0.0659997980242877,0.441084255428979,0.058036013118238,0.174439518016626,0.282237258439825,0.623026935651284,0.0132809143416828,0.359079098042737,0.200816951450622,0,0.881238690214561,0.219596506768888,0.00774899759890642,0.208203549604977,0.6847681359045,0.992237476765882,0.878433184508898,0.48407696501639,0.27031005363623,0.37590162142731,0.0582669413411214,0.185844467194464,0.0158484408753245,3,3
10005,0.348833146926928,3,0.257603127315172,0.319857605504861,0.614991917953323,0.202879936934354,0.101333678143934,0.0203475690852667,0.0182861694425642,0.000678417625192325,0.42340505996511,0.193395790099173,0.137822366297616,0.0195520910299985,0.134410838729333,0.942188211122114,150880.132259495,0.430232119348805,0.0881352606723732,0.0472983937090797,0.383725491355106,0.0341160666070456,0.0124362075786768,0.900100677952846,83684.0046457463,0.00310240913127541,0.137403397009958,77.4233781587114,0.995016167238396,0.983363038779598,0.24994730793009,0.258713980190797,64703.3030885178,8.28102556524309,30.9074035761785,9.85259346830205,13.7092803310182,35.3399438451308,9.7628343431358,44.5989212354071,2.4330427072558,8.38427663661889,1.31731934387469,0.703132850598493,1.80313285059849,2.21412738288754,15.494281069898,0.903132850598493,10.1701492537313,4.60153687010492,4.68427663661889,14.1619750109375,4.03472735333235,2.78740948721738,2.65508550870591,5.40105165749448,12.8136397221812,5.78747394440008,1.39063748989119,7.06376533175706,0,0.0633800206756938,0.444772191054628,0.0181552798692341,0.154562164330651,0.464163040652406,0.658189194623589,0.0724486406162031,0.0906580262308882,0.211488390064256,0.0153864271332806,1,0.529164148984538,0.0203283989669935,0.486948609207986,0.964213585537658,0.994959895133448,1,0.553367032698126,0.285125904129047,0.413172914176786,0.0349435954071719,0.321538559831438,0.0418646783220221,3,3
10006,0.319348282301926,3,0.273251083168919,0.280502138406663,0.574243762032035,0.149396145600086,0.102,0.023,0.0224980605120248,0.015715276172868,0.335272727272727,0.283726150392817,0.141863075196409,0.023,0.165198237885463,0.865112160566706,87925,0.520946470131885,0.0262626262626263,0.0749421296296296,0.4207,0.0462703309029725,0.00823271130625686,0.803128689492326,36373.8293703884,0,0.0768037238169123,80,0.994589720468891,0.974752028854824,0.229668332576102,0.225127742711151,78828,7,31.6,8.6,12.9,34.5,9.2,44,2.4,7.9,1.2,0.6,1.5,2,15.1,0.8,9,4,3.6,13.9745655237201,2.4,0,0.26077488361355,3.83162650602411,10.9,4.53235350698319,1.12373930753563,6.4,0.0080698439240803,0.0787525724794694,0.436339650532475,0.033971030215688,0.193994382310521,0.320944456456017,0.840685646264182,0.0107839787240508,0.265460644080507,0.286833705160756,0.00531664521006781,0.891703925428037,0.222913931836558,0,0.259047637742754,1,0.994528633383482,0.940616882460386,0.47814444213696,0.347368738500663,0.364231764832693,0,0.214911665723869,0.0184411518437824,3,3
10007,0.270198618349162,3,0.223573584600083,0.306473765351801,0.388545038000895,0.162202085443868,0.24091790499391,0.0681006090133983,0.000920819403501895,0.0140296985778328,0.234682470337996,0.231237610107484,0.123072683475105,0.0155941534713764,0.0137337048660432,0.878823445896986,86973.4275274056,0.32746037496796,0.0225027366631417,0.0771438770050416,0.472436272838002,0.0107429342345714,0.0276860801665913,0.699059696842906,67955.6522569142,0.00871994629426402,0.0802562634072457,39.241412911084,0.999026508271659,0.784674280272464,0.114167356111265,0.189103577578709,3933.04214372719,8.31247259439708,29.3729598051157,10.1552984165652,15.3547381242387,34.884287454324,13.6540803897686,56.9893057247259,3.97042630937881,8.2426796589525,2.12818514007308,1.04253349573691,2.39943970767357,3.35634591961023,21.4520584652862,1.24253349573691,9.08548112058465,5.51293544457978,4.48431181485993,11.9328602862048,2.07320341047503,1.95320341047503,0.34625600419821,0.1937702331861,6.90358099878198,3.30460685655689,1.25233857671957,6.22828258221681,0.456263857282037,0,0.332621817388594,0,0,0.324693382869628,0.451436034660321,0.00744307612247858,0.510051749177281,0.0665963603602085,0.051918609241931,0.775482080671506,0.427350716537403,0.0571370634045556,0.272031818765523,0.433908512653944,0.999015516645069,0.542929086194542,0.397461661706203,0.0173316066364295,0.373396854330043,0.157692549349785,0.105337499360969,0.0123814387346747,3,3
10009,0.462231442251046,3,0.430409306133676,0.499604054854531,0.512083537699478,0.4068288703165,0.101552224529952,0.14764809247923,0.0563568349511373,0.0664467950980953,0.243325419926517,0.228043224391351,0.0992150039862826,0.116033121993878,0.38732147101609,0.891924263588679,136735.871775251,0.496574489524667,0.220097201744425,0.186593703544063,0.504344957914298,0.036365969634722,0.11687070443878,0.785795246018915,96950.2922189883,0.019943868139622,0.0437905986652724,69.4592260603411,0.993291660864643,0.711746195932303,0.142881906599712,0.0612355585563884,174733.603492567,12.4435423043288,23.1545884346305,19.0726661565369,19.363858220376,37.3002760166157,21.646455509401,69.9377869479668,5.23665282028859,9.77867020113686,4.7723245518146,2.34560286401399,4.93276399212943,7.99461357673809,27.4316162002624,2.44493605159598,12.3748469610844,10.1042550284215,11.3937882597289,9.56457426880095,9.11839746392654,8.47584444687363,12.336980065074,6.72863404865637,9.97855542195015,10.7012674772499,3.40403827998863,12.5454962833406,0.309890661179236,0.202330261335575,0.350893938461432,0.460719138767323,0.478487778546502,0.41888854913621,0.791654815509449,0.35833042618976,0.660904914990639,0.225435729732824,0.265566881804235,0.872346336532666,0.615040039877063,0.130681316142424,0.134893118473408,0.853600361949182,0.9932159174796,0.59112367868249,0.111077584102616,0.769992787066627,0.494697361674629,0.469731614820807,0.427577752243715,0.235308752526846,3,3
10010,0.380965455926053,3,0.316480728951542,0.440021023755345,0.528423810858816,0.23893626013851,0.0984842587292501,0.134552995611525,0.0116809081613089,0.0267944291411626,0.261688199647695,0.181013916821934,0.0797323490574086,0.064939181453921,0.124642084043401,0.867760677097342,127825.555714558,0.520361234767992,0.0981047645321779,0.083368568122857,0.518463570883419,0.0363320295460941,0.0283515522323068,0.720016867743427,113305.47730904,0.0618262107432967,0.0386596965223021,59.9278763594734,0.971653585591901,0.847337461422295,0.175325853431003,0.114259506197246,117634.481444381,9.09999522991795,25.5263165426445,13.035293837054,15.7182407937417,34.4538494562107,17.8435269986644,67.3272371684793,5.32392196145774,9.01180118298035,3.54076989124213,1.64503911467277,3.5129937034917,5.13978725434078,24.3419624117535,1.82944571646632,10.3064730013356,6.97788589963747,6.95,9.90324802705911,4.7317639763404,4.71027475672582,4.16279739840081,4.56727332914946,8.96955733638619,3.82401063348576,2.7189358349159,7.82281053234116,0.270590009694732,0.0392721509447289,0.304246691756226,0.226348389763424,0.142050433079366,0.393349140378186,0.839508287044134,0.113937530534848,0.727652806926418,0.225225332245176,0.0535127961148236,0.798886564571351,0.720911112139452,0.405113518374176,0.115597014694912,0.721220504992686,0.971333528221843,0.737491612342226,0.229834521545881,0.518375975839985,0.3319146738418,0.315908534989096,0.239271308308854,0.0686505234142898,3,3
10011,0.400097364846064,3,0.38532584903268,0.448911508656672,0.518507456209661,0.247644645485241,0.088650074120309,0.154144885698681,0.0219536421598733,0.0285867863589948,0.307574425820283,0.239294198719947,0.119761650041963,0.0916157707211776,0.249335539011939,0.86805460677106,97223.7157681205,0.573555222996957,0.0977622136148903,0.109350396634839,0.53351085277366,0.03868055208518,0.0439387154827434,0.758477418885029,92849.6670139186,0.0289489742418778,0.0388339218838548,72.8403942680295,0.981122015169159,0.732134007659457,0.164997265085123,0.133470166756637,115452.736001664,9.78439832514109,25.4779745650308,13.6431120126915,17.5126758731893,34.8775350446022,19.9373852435567,68.5249538373514,5.78038282489402,8.91610881381499,4.02345842760916,1.81414007438038,3.92502145587891,5.83034771527399,27.0219760214299,1.9942498244519,9.95122103456347,7.7135289069205,6.94291175782164,9.47485420281814,5.08931627265871,4.86283841772646,4.34020844841031,2.43222987134621,6.43016306467972,4.92114703641025,2.5334503683663,8.00677485631063,0.294231558253383,0.0767655554404826,0.3905468933698,0.348715389477351,0.30175666458166,0.338742500637009,0.946522381469073,0.133706805069176,0.798791122548051,0.239784022628268,0.0908529826074956,0.841838418819503,0.588495700267541,0.189686876608753,0.116252234881087,0.900561031500408,0.980908865171069,0.660521086043737,0.27286034885221,0.508761750410363,0.363954508582661,0.365827784775766,0.185653872616185,0.0751424159663514,3,3
10012,0.408114880556028,3,0.352685484817809,0.443975038998341,0.594433451914263,0.241365546493698,0.0954369170910339,0.156158951765177,0.0287344938962881,0.0360912953789203,0.287418305312345,0.266559765718939,0.143691859407201,0.0628708588430509,0.306718638306886,0.855580795806032,62824.2095325285,0.488668483384394,0.101369892778831,0.120319966939535,0.545748063168736,0.0393172682592178,0.0521655952295319,0.780273210290646,69853.4754806149,0.0610212409906387,0.0689571796474201,76.2930708931739,0.990472932551208,0.633065636125414,0.187136785865111,0.149327484822909,137242.775934085,9.39171482519883,25.767763346112,13.1493734622647,15.7093379870687,34.6394690164216,18.1558619900441,67.9019625793901,5.27221491102592,8.81275962693826,3.65860845682898,1.63537220346741,3.55436859872976,5.39265320135035,25.4613720890313,1.82027807976197,10.0806717400011,7.11124334840076,6.75152486124621,10.0478561342367,4.37683813011387,4.33917148251988,4.2762008720555,4.3639547088049,8.20136751158665,4.20324095906307,2.89946740732393,7.76230474337701,0.315668013918604,0.101514294871939,0.411483819374107,0.216860878830258,0.375252410951269,0.272269229916712,0.775749745861774,0.147098442876463,0.8566443974294,0.243731080186987,0.110561073108778,0.866179454709249,0.439635785679168,0.39983898958188,0.229538649580795,0.948514873516304,0.99036536310316,0.67961734400834,0.30837574544941,0.604783198159947,0.349781766125579,0.321565981001826,0.227599096169542,0.0665153426778436,3,3
10013,0.415272401869605,3,0.304771342749516,0.460645073982655,0.558211731114458,0.337461459631793,0.158547224111768,0.145891057506148,0.0169622509269733,0.106421753490972,0.194289733847679,0.291624959354454,0.131708871809467,0.0686471142274083,0.108055701498988,0.834007111043767,73196.549892732,0.396139799158681,0.0987160946828222,0.153284730689748,0.555598032546701,0.0403425268334221,0.136031501314519,0.709734181090182,54848.3181703347,0.0768108870669107,0.0766453275346711,65.9980639422322,0.989981733417802,0.594749055563307,0.152409441939732,0.166631569669504,98762.8086965622,11.3496311025064,23.5209565171891,17.3457537543823,15.9220187326671,36.8967557950918,20.5971011459369,68.9352571817278,5.09216681492334,8.76665794568573,4.49844592119722,2.08147140390351,4.28761446287478,7.5349850871226,27.78865051541,2.09513892522631,10.5099576160327,8.73672230652504,9.51013029145518,9.47211667227324,6.65712416932657,5.9165402124431,9.24804922823182,7.70111528212163,7.78082779551043,9.08594044644214,3.87558902759214,10.3885615614044,0.444538282413435,0.0585479854617571,0.394304810509058,0.243356883768671,0.12080674670391,0.282241418601824,0.58960327178796,0.169197235625458,0.90321162701839,0.250086745034155,0.311467968306826,0.787403097868456,0.342503770042641,0.503299948921606,0.258451946962636,0.805528665864336,0.98986861787491,0.567986694180359,0.347131443828543,0.435214800168812,0.446804449073376,0.396877017749851,0.346971401598829,0.159192970105118,3,3
10014,0.360853710355292,3,0.34708884717568,0.402388378142879,0.507780253645248,0.186157362457359,0.0957963955565913,0.15331492270644,0.0169022794409734,0.0037894499475678,0.327521589163176,0.161542301022655,0.0973598879658126,0.0702902586809601,0.212215857448951,0.807630335213817,74455.0831197079,0.572040228708731,0.0672611847178224,0.0754691770928439,0.527895552707217,0.051068383680012,0.0170521886118924,0.731724222038204,66941.5653831909,0.0200367310510236,0.0228159054233187,79.3774178513167,0.965661509402175,0.616139739728884,0.155679191943339,0.153828004817674,114844.642585256,8.55012429115202,26.9790841295735,11.420842072555,16.3758020663404,33.6471179989125,18.1223102617882,67.7112794220462,5.78800978792822,8.82405810611357,3.54808513943914,1.57301328361687,3.42563893420337,4.7931484502447,25.6146818923328,1.76310494834149,9.50068360133613,6.69799968927212,5.46081333022605,9.79090592611266,2.94282218597064,3.07833061446438,1.25768702530546,0.975909113031022,6.12655946554804,1.91726766840632,2.38358938133351,6.30216344286491,0.309632806830476,0.0583291016492181,0.339070691704051,0.250894078829979,0.254214117472946,0.274006573037439,0.943474560705651,0.0663173906493554,0.772243936727344,0.316577241218042,0.0264443463875797,0.811961067155814,0.420786286719142,0.131289796272649,0.0560122810999307,0.991353025712732,0.965273795921582,0.585995298888225,0.318455492342277,0.506082085279341,0.313982808814327,0.312926369170794,0.102731661248097,0.0149886105962194,3,3
10016,0.36912245464731,3,0.331439267445115,0.408158434144832,0.524528030995041,0.212364086004249,0.0880445218028582,0.13622564518662,0.0107531768955281,0.0285898969452901,0.304902479462043,0.266694327619222,0.130329741838783,0.0627772862901115,0.135897179217554,0.888863425183443,120164.501387217,0.533424117796745,0.0773121278395286,0.0845470047758584,0.485141959378108,0.0277582758930195,0.0254696199453451,0.795836905183579,108481.787763984,0.0320881918586949,0.0403528617639778,59.0519028424855,0.991009237700847,0.870310274457737,0.167793943669426,0.176761374430107,123273.118096634,8.50398105009684,26.0777076898916,12.1301366277548,14.966536669633,34.2579437784641,16.7306313144532,66.7080458566717,5.01408679265037,8.79335706433544,3.17793802020625,1.44316076009004,3.14755274040727,4.68798094540125,23.6668900172748,1.66941056378579,9.96873527718159,6.43516725121709,6.13546825106004,10.2321088415235,3.52143380620845,3.78645238967702,2.91226417848871,4.52839664683968,8.87276605768727,2.98018107333402,2.65412720472456,7.18111814898184,0.249209360160588,0.0358861191817981,0.408255894077945,0.216431656321937,0.156465855572208,0.388038177494572,0.86578780930676,0.0868991338150725,0.570119816345333,0.172075906264111,0.0466089171135314,0.883560629309238,0.689686202021707,0.210256461553418,0.121964606846767,0.709054206145632,0.990907723636498,0.726470634356204,0.369819015082488,0.543223569344282,0.314624390699076,0.276620259763437,0.212205767279238,0.0460059262752468,3,3
10017,0.364945838416872,3,0.366494570018628,0.384013016125285,0.533046573131028,0.176229194392547,0.0785188114420874,0.188590435361076,0.00863880667087183,0.0250952454635029,0.319748574777063,0.310331103041323,0.14726659612823,0.0677613275186636,0.12181479827546,0.837994594385334,118773.958163944,0.597142669766636,0.0617174744807296,0.0653773927406857,0.474830881809446,0.0280996359092508,0.0450161200223746,0.750789456361746,99388.1040433509,0.0135879809674037,0.0524533738014987,65.1102077019735,0.984407302077606,0.912867717076141,0.159323924127431,0.218175306413202,116571.017222263,7.8595165939833,24.5877152782911,12.027939980782,14.9361076206667,33.9342006061054,18.3297065562865,69.8382437726366,5.79104146647942,8.51938058984404,3.45850395446818,1.53078571956538,3.22326853425974,5.14661837534186,25.9538916401804,1.82282504250129,8.98894227215611,6.49038362037106,5.37624362480597,9.00061327299939,2.70483406016705,2.86752162022322,1.4369963338316,2.90157254786017,6.13409712469509,2.08158109217055,2.63382135351095,6.58517259220933,0.353245479448167,0.0281690948630634,0.44701954504335,0.239293730835226,0.138429271443482,0.365329958276312,0.993974910220794,0.0510061934557592,0.521372627595294,0.174192025953306,0.09343398376797,0.833252680030957,0.630820585948424,0.0890346458423878,0.167471757352229,0.793197329194076,0.98423124602278,0.721128215049353,0.462573175204778,0.513689643251593,0.257492977630626,0.308722708419503,0.11372540870706,0.024975682813,3,3
10018,0.365758822301655,3,0.342075839112933,0.376978247052429,0.462454256251027,0.281526946790232,0.0743567592450514,0.0683312874021789,0.0155418998495634,0.0579082874591941,0.407551472155396,0.410117054906722,0.240648247474531,0.0731001994782876,0.207618913116276,0.899547297712293,77323.1778425656,0.512827542052282,0.121922784401294,0.120984421494674,0.48900251649532,0.0271443468781882,0.0499377998269198,0.83540156209145,47820.1960446009,0.0164261562215816,0.0608229431843852,19.7752033144085,0.988355036272112,0.874377475993361,0.24740336368805,0.155284399663121,115747.740217892,10.0810035292312,26.2728862973761,13.5251189197484,16.0361669479822,37.1131655669787,14.9519717661501,59.728141783029,3.54700015344484,8.54997698327451,2.64764462175848,1.26765382844867,2.87644621758478,4.55645235537824,21.2454810495627,1.46765382844867,10.421543655056,6.61098665029922,7.00564676998619,11.7217191220015,6.7679760626055,4.80931410158048,6.89281416549173,6.9433957249899,10.3350621451588,7.89162924735453,2.19716266183977,9.32804971612705,0.0508545880991423,0.0533639908719283,0.63817560359354,0.263783433660837,0.248326393406093,0.315674637611342,0.82435222654765,0.175249402040621,0.588371187767948,0.168270108237746,0.105224226726629,0.927745523348545,0.297009034193087,0.107631663986625,0.198947719062934,0.163544490477896,0.988223553806234,0.947053272740969,0.321717357956752,0.510061735725778,0.436215469340294,0.213603501780527,0.354520107341626,0.121768708698479,3,3
10019,0.429960706966217,3,0.408802277527433,0.48806602181149,0.542696807710703,0.280277720815241,0.0763049855089435,0.148076934336485,0.0237555553409871,0.0470902787727078,0.289430313821126,0.334515004379281,0.173497844038601,0.102601334933692,0.328911124361033,0.872145742861676,117372.045727334,0.540031840967315,0.130455862587895,0.105361654601398,0.561094695395064,0.0490292677922609,0.0484223546082523,0.785190295942074,86507.1245831446,0.0110827755772783,0.0584132613840093,55.250680640534,0.98782152495033,0.843706379965567,0.220186495473528,0.20299851347999,137190.486138353,10.0185573348166,23.842246552885,15.0911209344536,17.1726924090284,35.6369507304078,20.3396118153342,69.7765039960186,5.74978190228051,8.703562750666,4.23595831259697,1.9338036827776,3.96711554787904,6.41977809654849,26.974765069235,2.11238619397523,10.0668754940133,7.96282970812963,7.69475394478761,9.27651522950769,6.04025293480488,5.94956234081794,6.4994938156666,4.58568253810937,7.19568488538893,5.69145652522143,3.021283146641,9.21966099710179,0.249396139133822,0.083342174651607,0.470614561602319,0.39910678394621,0.403676343195902,0.376398908541158,0.87908103162101,0.174558107443816,0.92919793733176,0.30393658890539,0.101593867168877,0.871670742274221,0.547438887744876,0.0726193980430766,0.189885478389154,0.65625945334075,0.987684018645667,0.859294590603265,0.428581940505194,0.604552774447816,0.367130344677757,0.381044722633919,0.254992022335347,0.117943793613941,3,3
10021,0.368782805065535,3,0.377940211584045,0.42757632005922,0.51072702805122,0.158887660567654,0.157765260088998,0.238335062145159,0.0128737598335692,0.0115022135469981,0.242564314920434,0.196079148779116,0.0963400789511912,0.0735930336044192,0.120642838590001,0.790773033861635,155571.356145466,0.509738238223232,0.050575904730004,0.0639494982080319,0.538749406168483,0.0210534212328833,0.0115608663805759,0.596802166669786,141265.272552969,0.0144660768014689,0.0368984507747365,59.7115237072273,0.985575139612249,0.824185914821315,0.16712749608106,0.199411693539244,122986.495872334,7.89639404634034,23.4321497621605,12.3175540893049,15.8312137486574,32.3741844406936,21.2903268375019,73.1955623753261,7.62723032069971,8.82458186282032,4.41616081018874,1.97281571275127,3.97994782875556,5.60704618689581,28.7498051250575,2.13739450667485,8.91768912076109,7.15900567745895,5.54417063065828,7.26133857880676,1.8291115543962,3.2049102347706,0.373940450592215,0.798626659468937,3.96212367653828,0.127449410006051,3.01321299174616,6.05997851772288,0.667284146769392,0.0436258186497178,0.301201048621075,0.266044091227184,0.136928236245727,0.412360883227702,0.818137256347517,0.0349144417153832,0.823557181130587,0.130511943629738,0.0132894834459235,0.661283235324723,0.901901635108964,0.0947883300570787,0.108973387937379,0.718215607044824,0.985412269528834,0.705190487244367,0.420548593870792,0.541960520675264,0.20205447043482,0.403921301104485,0.0231326917356653,0.00644217899564424,3,3
10022,0.359772422680474,3,0.369006566549993,0.418804803963541,0.504032677616568,0.147245642591792,0.0946215997845408,0.282210611365473,0.0149342086253831,0.011495930770251,0.247659265920352,0.209738317749503,0.096265906619083,0.0774182986418376,0.148637159487787,0.838799047104198,93618.1449347851,0.512989385990891,0.0429193444283704,0.0714976064718794,0.543501904505406,0.0249952403593466,0.0291995439631375,0.663162474171689,108595.390268938,0.0183868670510492,0.0253566465692806,59.0198915009042,0.984481218510063,0.86393347385017,0.160739861646618,0.246630207510145,94986.7729983456,7.32992189604094,22.3049440190835,12.3964487707283,15.5891347004732,31.7398830364357,23.0694855911662,74.9174560424763,8.19835712361972,8.62957562233081,4.96336808895387,2.08881535916279,4.15166788503713,6.18229387095533,30.5043553537763,2.2991920280097,8.45219499057366,7.33438113193028,5.36532645915894,6.36586635862443,1.79310530568274,2.60871070755261,0,1.19405965596062,3.37283290369743,0,3.11714856458616,5.8774229540995,0.620003861971343,0.0511460406281182,0.310179268278337,0.283590794857472,0.172783105253724,0.320665075457705,0.824677819403253,0.0304971755798788,0.846025340439987,0.154947614675357,0.0555442221584673,0.735392892391004,0.690421578536552,0.120479135198114,0.0655674048307441,0.708609604179225,0.984305997040474,0.704388344524582,0.526303188903722,0.418575068639115,0.150313272886203,0.438669297480964,0,0,3,3
